name,author,content,tag
春雪,韓愈,看雪乘清旦，無人坐獨謠。拂花輕尚起，落地暖初銷。已訝陵歌扇，還來伴舞腰。灑篁留密節，著柳送長條。入鏡鸞窺沼，行天馬度橋。遍階憐可掬，滿樹戲成搖。江浪迎濤日，風毛縱獵朝。弄閒時細轉，爭急忽驚飄。城險疑懸布，砧寒未搗綃。莫愁陰景促，夜色自相饒。,
春雪,韓愈,新年都未有芳華，二月初驚見草芽。白雪卻嫌春色晚，故穿庭樹作飛花。,描寫春天，描寫雪
聽穎師彈琴,韓愈,暱暱兒女語，恩怨相爾汝。劃然變軒昂，勇士赴敵場。浮雲柳絮無根蒂，天地闊遠隨飛揚。喧啾百鳥群，忽見孤鳳凰。躋攀分寸不可上，失勢一落千丈強。嗟餘有兩耳，未省聽絲篁。自聞穎師彈，起坐在一旁。推手遽止之，溼衣淚滂滂。穎乎爾誠能，無以冰炭置我腸。,
山石,韓愈,山石犖确行徑微，黃昏到寺蝙蝠飛。升堂坐階新雨足，芭蕉葉大梔子肥。僧言古壁佛畫好，以火來照所見稀。鋪床拂度置羹飯，疏糲亦足飽我飢。夜深靜臥百蟲絕，清月出嶺光入扉。天明獨去無道路，出入高下窮煙霏。山紅澗碧紛爛漫，時見鬆櫪皆十圍。當流赤足踏澗石，水聲激激風生衣。人生如此自可樂，豈必侷促為人鞿。嗟哉吾黨二三子，安得至老不更歸。,唐詩三百首
石鼓歌,韓愈,張生手持石鼓文，勸我試作石鼓歌。少陵無人謫仙死，才薄將奈石鼓何。周綱凌遲四海沸，宣王憤起揮天戈。大開明堂受朝賀，諸侯劍珮鳴相磨。蒐於岐陽騁雄俊，萬里禽獸皆遮羅。鐫功勒成告萬世，鑿石作鼓隳嵯峨。從臣才藝鹹第一，揀選撰刻留山阿。雨淋日灸野火燎，鬼物守護煩撝呵。公從何處得紙本，毫髮盡備無差訛。辭嚴義密讀難曉，字型不類隸與蝌。年深豈免有缺畫，快劍斫斷生蛟鼉。鸞翔鳳翥眾仙下，珊瑚碧樹交枝柯。金繩鐵索鎖紐壯，古鼎躍水龍騰梭。陋儒編詩不收入，二雅褊迫無委蛇。孔子西行不到秦，掎摭星宿遺羲娥。嗟餘好古生苦晚，對此涕淚雙滂沱。憶昔初蒙博士徵，其年始改稱元和。故人從軍在右輔，為我度量掘臼科。濯冠沐浴告祭酒，如此至寶存豈多。氈包席裹可立致，十鼓只載數駱駝。薦諸太廟比郜鼎，光價豈止百倍過。聖恩若許留太學，諸生講解得切磋。觀經鴻都尚填咽，坐見舉國來奔波。剜苔剔蘚露節角，安置妥帖平不頗。大廈深檐與蓋覆，經歷久遠期無佗。中朝大官老於事，詎肯感激徒婩婀。牧童敲火牛礪角，誰復著手為摩挲。日銷月鑠就埋沒，六年西顧空吟哦。羲之俗書趁姿媚，數紙尚可博白鵝。繼周八代爭戰罷，無人收拾理則那。方今太平日無事，柄任儒術崇丘軻。安能以此尚論列，願借辯口如懸河。石鼓之歌止於此，嗚呼吾意其蹉跎。,唐詩三百首
謁衡岳廟遂宿嶽寺題門樓,韓愈,五嶽祭秩皆三公，四方環鎮嵩當中。火維地荒足妖怪，天假神柄專其雄。噴雲洩霧藏半腹，雖有絕頂誰能窮？我來正逢秋雨節，陰氣晦昧無清風。潛心默禱若有應，豈非正直能感通！須臾靜掃眾峰出，仰見突兀撐青空。紫蓋連延接天柱，石廩騰擲堆祝融。森然魄動下馬拜，松柏一徑趨靈宮。粉牆丹柱動光彩，鬼物圖畫填青紅。升階傴僂薦脯酒，欲以菲薄明其衷。廟令老人識神意，睢盱偵伺能鞠躬。手持杯珓導我擲，雲此最吉餘難同。竄逐蠻荒幸不死，衣食才足甘長終。侯王將相望久絕，神縱慾福難為功。夜投佛寺上高閣，星月掩映雲曈曨。猿鳴鐘動不知曙，杲杲寒日生於東。,唐詩三百首
八月十五夜贈張功曹,韓愈,纖雲四卷天無河，清風吹空月舒波。沙平水息聲影絕，一杯相屬君當歌。君歌聲酸辭且苦，不能聽終淚如雨。洞庭連天九疑高，蛟龍出沒猩鼯號。十生九死到官所，幽居默默如藏逃。下床畏蛇食畏藥，海氣溼蟄薰腥臊。昨者州前捶大鼓，嗣皇繼聖登夔皋。赦書一日行萬里，罪從大辟皆除死。遷者追回流者還，滌瑕盪垢清朝班。州家申名使家抑，坎軻只得移荊蠻。判司卑官不堪說，未免捶楚塵埃間。同時輩流多上道，天路幽險難追攀。君歌且休聽我歌，我歌今與君殊科。一年明月今宵多，人生由命非由他。有酒不飲奈明何。,中秋節，唐詩三百首
調張籍,韓愈,李杜文章在，光焰萬丈長。不知群兒愚，那用故謗傷。蚍蜉撼大樹，可笑不自量。伊我生其後，舉頸遙相望。夜夢多見之，晝思反微茫。徒觀斧鑿痕，不矚治水航。想當施手時，巨刃磨天揚。垠崖劃崩豁，乾坤擺雷硠。惟此兩夫子，家居率荒涼。帝欲長吟哦，故遣起且僵。剪翎送籠中，使看百鳥翔。平生千萬篇，金薤垂琳琅。仙官敕七丁，雷電下取將。流落人間者，太山一毫芒。我願生兩翅，捕逐出八荒。精誠忽交通，百怪入我腸。刺手拔鯨牙，舉瓢酌天漿。騰身跨汗漫，不著織女襄。顧語地上友，經營無太忙。乞君飛霞佩，與我高頡頏。,
湘中,韓愈,猿愁魚踴水翻波，自古流傳是汨羅。蘋藻滿盤無處奠，空聞漁父扣舷歌。,
古意,韓愈,太華峰頭玉井蓮，開花十丈藕如船。冷比雪霜甘比蜜，一片入口沈痾痊。我欲求之不憚遠，青壁無路難夤緣。安得長梯上摘實，下種七澤根株連。,
雉帶箭,韓愈,原頭火燒靜兀兀，野雉畏鷹出覆沒。將軍欲以巧伏人，盤馬彎弓惜不發。地形漸窄觀者多，雉驚弓滿勁箭加。沖人決起百餘尺，紅翎白鏃相傾斜。將軍仰笑軍吏賀，五色離披馬前墮。,
遊太平公主山莊,韓愈,公主當年欲佔春，故將臺榭押城闉。欲知前面花多少，直到南山不屬人。,
早春呈水部張十八員外,韓愈,天街小雨潤如酥，草色遙看近卻無。最是一年春好處，絕勝煙柳滿皇都。,描寫春天，描寫雨，描寫柳，初中
李花贈張十一署,韓愈,江陵城西二月尾，花不見桃惟見李。風揉雨練雪羞比，波濤翻空杳無涘。君知此處花何似，白花倒燭天夜明，群雞驚鳴官吏起。金烏海底初飛來，朱輝散射青霞開。迷魂亂眼看不得，照耀萬樹繁如堆。念昔少年著遊燕，對花豈省曾辭杯。自從流落憂感集，欲去未到先思回。只今四十已如此，後日更老誰論哉。力攜一尊獨就醉，不忍虛擲委黃埃。,
雜詩,韓愈,古史散左右，詩書置後前。豈殊蠹書蟲，生死文字間。古道自愚蠢，古言自包纏。當今固殊古，誰與為欣歡。獨攜無言子，共升崑崙顛。長風飄襟裾，遂起飛高圓。下視禹九州，一塵集豪端。遨嬉未雲幾，下已億萬年。曏者誇奪子，萬墳厭其巔。惜哉抱所見，白黑未及分。慷慨為悲吒，淚如九河翻。指摘相告語，雖還今誰親。翩然下大荒，被髮騎騏驎。,
次潼關先寄張十二閣老使君,韓愈,荊山已去華山來，日出潼關四扇開。刺史莫辭迎候遠，相公親破蔡州回。,
同水部張員外籍曲江春遊，寄白二十二舍人,韓愈,漠漠輕陰晚自開，青天白日映樓臺。曲江水滿花千樹，有底忙時不肯來。,
南山詩,韓愈,吾聞京城南，茲惟群山囿。東西兩際海，鉅細難悉究。山經及地誌，茫昧非受授。團辭試提挈，掛一念萬漏。欲休諒不能，粗敘所經覯。嘗升崇丘望，戢戢見相湊。晴明出稜角，縷脈碎分繡。蒸嵐相澒洞，表裡忽通透。無風自飄簸，融液煦柔茂。橫雲時平凝，點點露數岫。天空浮修眉，濃綠畫新就。孤撐有巉絕，海浴褰鵬噣。春陽潛沮洳，濯濯吐深秀。巖巒雖嵂崒，軟弱類含酎。夏炎百木盛，蔭鬱增埋覆。神靈日歊歔，雲氣爭結構。秋霜喜刻轢，磔卓立癯瘦。參差相疊重，剛耿陵宇宙。冬行雖幽墨，冰雪工琢鏤。新曦照危峨，億丈恆高袤。明昏無停態，頃刻異狀候。西南雄太白，突起莫間簉。藩都配德運，分宅佔丁戊。逍遙越坤位，詆訐陷乾竇。空虛寒兢兢，風氣較搜漱。朱維方燒日，陰霰縱騰糅。昆明大池北，去覿偶晴晝。綿聯窮俯視，倒側困清漚。微瀾動水面，踴躍躁猱狖。驚呼惜破碎，仰喜呀不僕。前尋徑杜墅，岔蔽畢原陋。崎嶇上軒昂，始得觀覽富。行行將遂窮，嶺陸煩互走。勃然思坼裂，擁掩難恕宥。巨靈與誇蛾，遠賈期必售。還疑造物意，固護蓄精祐。力雖能排斡，雷電怯呵詬。攀緣脫手足，蹭蹬抵積甃。茫如試矯首，堛塞生怐愗。威容喪蕭爽，近新迷遠舊。拘官計日月，欲進不可又。因緣窺其湫，凝湛閟陰獸。魚蝦可俯掇，神物安敢寇。林柯有脫葉，欲墮鳥驚救。爭銜彎環飛，投棄急哺鷇。旋歸道回睨，達枿壯復奏。吁嗟信奇怪，峙質能化貿。前年遭譴謫，探歷得邂逅。初從藍田入，顧盻勞頸脰。時天晦大雪，淚目苦矇瞀。峻塗拖長冰，直上若懸溜。褰衣步推馬，顛蹶退且復。蒼黃忘遐睎，所矚才左右。杉篁吒蒲蘇，杲耀攢介冑。專心憶平道，脫險逾避臭。昨來逢清霽，宿願忻始副。崢嶸躋冢頂，倏閃雜鼯鼬。前低劃開闊，爛漫堆眾皺。或連若相從，或蹙若相鬥。或妥若弭伏，或竦若驚雊。或散若瓦解，或赴若輻湊。或翩若船遊，或決若馬驟。或背若相惡，或向若相佑。或亂若抽筍，或嵲若注灸。或錯若繪畫，或繚若篆籀。或羅若星離，或蓊若雲逗。或浮若波濤，或碎若鋤耨。或如賁育倫，賭勝勇前購。先強勢已出，後鈍嗔g譳。或如帝王尊，叢集朝賤幼。雖親不褻狎，雖遠不悖謬。或如臨食案，餚核紛飣餖。又如遊九原，墳墓包槨柩。或累若盆罌，或揭若è豆。或覆若曝鱉，或頹若寢獸。或蜿若藏龍，或翼若搏鷲。或齊若友朋，或隨若先後。或迸若流落，或顧若宿留。或戾若仇讎，或密若婚媾。或儼若峨冠，或翻若舞袖。或屹若戰陣，或圍若蒐狩。或靡然東注，或偃然北首。或如火熹焰，或若氣饙餾。或行而不輟，或遺而不收。或斜而不倚，或弛而不彀。或赤若禿鬝，或薰若柴槱。或如龜拆兆，或若卦分繇。或前橫若剝，或後斷若姤。延延離又屬，夬夬叛還遘。喁喁魚闖萍，落落月經宿。誾誾樹牆垣，巘巘駕庫廄。參參削劍戟，煥煥銜瑩琇。敷敷花披萼，jj屋摧霤。悠悠舒而安，兀兀狂以狃。超超出猶奔，蠢蠢駭不懋。大哉立天地，經紀肖營腠。厥初孰開張，黽勉誰勸侑。創茲樸而巧，戮力忍勞疚。得非施斧斤，無乃假詛咒。鴻荒竟無傳，功大莫酬僦。嘗聞於祠官，芬苾降歆嗅。斐然作歌詩，惟用贊報酭。,
青青水中蒲三首,韓愈,青青水中蒲，下有一雙魚。君今上隴去，我在與誰居。青青水中蒲，長在水中居。寄語浮萍草，相隨我不如。青青水中蒲，葉短不出水。婦人不下堂，行子在萬里。,思念詩
華山女,韓愈,街東街西講佛經，撞鐘吹螺鬧宮庭。廣張罪福資誘脅，聽眾狎恰排浮萍。黃衣道士亦講說，座下寥落如明星。華山女兒家奉道，欲驅異教歸仙靈。洗妝拭面著冠帔，白咽紅頰長眉青。遂來升座演真訣，觀門不許人開扃。不知誰人暗相報，訇然振動如雷霆。掃除眾寺人跡絕，驊騮塞路連輜輧。觀中人滿坐觀外，後至無地無由聽。抽簪脫釧解環佩，堆金疊玉光青熒。天門貴人傳詔召，六宮願識師顏形。玉皇頷首許歸去，乘龍駕鶴來青冥。豪家少年豈知道，來繞百匝腳不停。雲窗霧閣事恍惚，重重翠幕深金屏。仙梯難攀俗緣重，浪憑青鳥通丁寧。,
古風,韓愈,今日曷不樂，幸時不用兵。無曰既蹙矣，乃尚可以生。彼州之賦，去汝不顧。此州之役，去我奚適。一邑之水，可走而違。天下湯湯，曷其而歸。好我衣服，甘我飲食。無念百年，聊樂一日。,
示兒,韓愈,始我來京師，止攜一束書。辛勤三十年，以有此屋廬。此屋豈為華，於我自有餘。中堂高且新，四時登牢蔬。前榮饌賓親，冠婚之所於。庭內無所有，高樹八九株。有藤婁絡之，春華夏陰敷。東堂坐見山，雲風相吹噓。松果連南亭，外有瓜芋區。西偏屋不多，槐榆翳空虛。山鳥旦夕鳴，有類澗谷居。主婦治北堂，膳服適戚疏。恩封高平君，子孫從朝裾。開門問誰來，無非卿大夫。不知官高卑，玉帶懸金魚。問客之所為，峨冠講唐虞。酒食罷無為，棋槊以相娛。凡此座中人，十九持鈞樞。又問誰與頻，莫與張樊如。來過亦無事，考評道精粗。躚躚媚學子，牆屏日有徒。以能問不能，其蔽豈可祛。嗟我不修飾，事與庸人俱。安能坐如此，比肩於朝儒。詩以示兒曹，其無迷厥初。,
猛虎行,韓愈,猛虎雖雲惡，亦各有匹儕。群行深谷間，百獸望風低。身食黃熊父，子食赤豹麛。擇肉於熊羆，肯視兔與狸。正晝當谷眠，眼有百步威。自矜無當對，氣性縱以乖。朝怒殺其子，暮還飧其妃。匹儕四散走，猛虎還孤棲。狐鳴門四旁，烏鵲從噪之。出逐猴入居，虎不知所歸。誰雲猛虎惡，中路正悲啼。豹來銜其尾，熊來攫其頤。猛虎死不辭，但慚前所為。虎坐無助死，況如汝細微。故當結以信，親當結以私。親故且不保，人誰信汝為。,
記夢,韓愈,夜夢神官與我言，羅縷道妙角與根。挈攜陬維口瀾翻，百二十刻須臾間。我聽其言未雲足，舍我先度橫山腹。我徒三人共追之，一人前度安不危。我亦平行蹋喬亢虛亢，神完骨蹻腳不掉。側身上視溪谷盲，杖撞玉版聲彭。>神官見我開顏笑，前對一人壯非少。石壇坡陀可坐臥，我手承頦肘拄座。隆樓傑閣磊嵬高，天風飄飄吹我過。壯非少者哦七言，六字常語一字難。我以指撮白玉丹，行且咀噍行詰盤。口前截斷第二句，綽虐顧我顏不歡。乃知仙人未賢聖，護短憑愚邀我敬。我能屈曲自世間，安能從汝巢神山。,
雙鳥詩,韓愈,雙鳥海外來，飛飛到中州。一鳥落城市，一鳥集巖幽。不得相伴鳴，爾來三千秋。兩鳥各閉口，永珍銜口頭。春風捲地起，百鳥皆飄浮。兩鳥忽相逢，百日鳴不休。有耳聒皆聾，有口反自羞。百舌舊饒聲，從此恆低頭。得病不呻喚，泯默至死休。雷公告天公，百物須膏油。自從兩鳥鳴，聒亂雷聲收。鬼神怕嘲詠，造化皆停留。草木有微情，挑抉示九州。蟲鼠誠微物，不堪苦誅求。不停兩鳥鳴，百物皆生愁。不停兩鳥鳴，自此無春秋。不停兩鳥鳴，日月難旋輈。不停兩鳥鳴，大法失九疇。周公不為公，孔丘不為丘。天公怪兩鳥，各捉一處囚。百蟲與百鳥，然後鳴啾啾。兩鳥既別處，閉聲省愆尤。朝食千頭龍，暮食千頭牛。朝飲河生塵，暮飲海絕流。還當三千秋，更起鳴相酬。,
忽忽,韓愈,忽忽乎餘未知生之為樂也，願脫去而無因。安得長翮大翼如雲生我身，乘風振奮出六合。絕浮塵，死生哀樂兩相棄，是非得失付閒人。,
寄盧仝,韓愈,玉川先生洛城裡，破屋數間而已矣。一奴長鬚不裹頭，一婢赤腳老無齒。辛勤奉養十餘人，上有慈親下妻子。先生結髮憎俗徒，閉門不出動一紀。至今鄰僧乞米送，僕忝縣尹能不恥。俸錢供給公私餘，時致薄少助祭祀。勸參留守謁大尹，言語才及輒掩耳。水北山人得名聲，去年去作幕下士。水南山人又繼往，鞍馬僕從塞閭里。少室山人索價高，兩以諫官徵不起。彼皆刺口論世事，有力未免遭驅使。先生事業不可量，惟用法律自繩己。春秋三傳束高閣，獨抱遺經窮終始。往年弄筆嘲同異，怪辭驚眾謗不已。近來自說尋坦途。猶上虛空跨綠駬。去年生兒名添丁，意令與國充耘耔。國家丁口連四海，豈無農夫親耒耜。先生抱才終大用，宰相未許終不仕。假如不在陳力列，立言垂範亦足恃。苗裔當蒙十世宥，豈謂貽厥無基阯。故知忠孝生天性，潔身亂倫定足擬。昨晚長鬚來下狀，隔牆惡少惡難似。每騎屋山下窺闞，渾舍驚怕走折趾。憑依婚媾欺官吏，不信令行能禁止。先生受屈未曾語，忽此來告良有以。嗟我身為赤縣令，操權不用欲何俟。立召賊曹呼伍伯，盡取鼠輩屍諸市。先生又遣長鬚來，如此處置非所喜。況又時當長養節，都邑未可猛政理。先生固是餘所畏，度量不敢窺涯涘。放縱是誰之過歟，效尤戮僕愧前史。買羊沽酒謝不敏，偶逢明月曜桃李。先生有意許降臨，更遣長鬚致雙鯉。,
符讀書城南,韓愈,木之就規矩，在梓匠輪輿。人之能為人，由腹有詩書。詩書勤乃有，不勤腹空虛。欲知學之力，賢愚同一初。由其不能學，所入遂異閭。兩家各生子，提孩巧相如。少長聚嬉戲，不殊同隊魚。年至十二三，頭角稍相疏。二十漸乖張，清溝映汙渠。三十骨骼成，乃一龍一豬。飛黃騰踏去，不能顧蟾蜍。一為馬前卒，鞭背生蟲蛆。一為公與相，潭潭府中居。問之何因爾，學與不學歟。金璧雖重寶，費用難貯儲。學問藏之身，身在則有餘。君子與小人，不繫父母且。不見公與相，起身自犁鉏。不見三公後，寒飢出無驢。文章豈不貴，經訓乃菑畬。潢潦無根源，朝滿夕已除。人不通古今，馬牛而襟裾。行身陷不義，況望多名譽。時秋積雨霽，新涼入郊墟。燈火稍可親，簡編可卷舒。豈不旦夕念，為爾惜居諸。恩義有相奪，作詩勸躊躇。,
