name,author,content,tag
寄柳舍人宗元,贾岛,格与功俱造，何人意不降。一宵三梦柳，孤泊九秋江。擢第名重列，冲天字几双。誓为仙者仆，侧执驭风幢。,
枕上吟,贾岛,夜长忆白日，枕上吟千诗。何当苦寒气，忽被东风吹。冰开鱼龙别，天波殊路岐。,
喜李余自蜀至,贾岛,迢递岷峨外，西南驿路高。几程寻嶮栈，独宿听寒涛。白鸟飞还立，青猿断更号。往来从此过，词体近风骚。,
送刘知新往襄阳,贾岛,此别诚堪恨，荆襄是旧游。眼光悬欲落，心绪乱难收。花木三层寺，烟波五相楼。因君两地去，长使梦悠悠。,
投元郎中,贾岛,心在潇湘归未期，卷中多是得名诗。高台聊望清秋色，片水堪留白鹭鸶。省宿有时闻急雨，朝回尽日伴禅师。旧文去岁曾将献，蒙与人来说始知。,
题岸上人郡内闲居,贾岛,静向方寸求，不居山嶂幽。池开菡萏香，门闭莓苔秋。金玉重四句，秕糠轻九流。炉烟上乔木，钟磬下危楼。手种一株松，贞心与师俦。,
赠王将军,贾岛,宿卫炉烟近，除书墨未干。马曾金镞中，身有宝刀瘢。父子同时捷，君王画阵看。何当为外帅，白日出长安。,
寄龙池寺贞空二上人,贾岛,受请终南住，俱妨去石桥。林中秋信绝，峰顶夜禅遥。寒草烟藏虎，高松月照雕。霜天期到寺，寺置即前朝。,
赠翰林,贾岛,清重无过知内制，从前礼绝外庭人。看花在处多随驾，召宴无时不及身。马自赐来骑觉稳，诗缘见彻语长新。应怜独向名场苦，曾十馀年浪过春。,
田将军书院,贾岛,满庭花木半新栽，石自平湖远岸来。笋迸邻家还长竹，地经山雨几层苔。井当深夜泉微上，阁入高秋户尽开。行背曲江谁到此，琴书锁著未朝回。,
投庞少尹,贾岛,闭户息机搔白首，中庭一树有清阴。年年不改风尘趣，日日转多泉石心。病起望山台上立，觉来听雨烛前吟。庞公相识元和岁，眷分依依直至今。,
送张道者,贾岛,新岁抱琴何处去，洛阳三十六峰西。生来未识山人面，不得一听乌夜啼。,
寄钱庶子,贾岛,曲江春水满，北岸掩柴关。只有僧邻舍，全无物映山。树阴终日扫，药债隔年还。犹记听琴夜，寒灯竹屋间。,
句,贾岛,晴风吹柳絮，新火起厨烟。长江风送客，孤馆雨留人。古岸崩将尽，平沙长未休。不如牛与羊，犹得日暮归。,
送李余往湖南,贾岛,昔去候温凉，秋山满楚乡。今来从辟命，春物遍涔阳。岳石挂海雪，野枫堆渚樯。若寻吾祖宅，寂寞在潇湘。,
寄顾非熊,贾岛,知君归有处，山水亦难齐。犹去潇湘远，不闻猿狖啼。穴通茆岭下，潮满石头西。独立生遥思，秋原日渐低。,
三月晦日赠刘评事,贾岛,三月正当三十日，风光别我苦吟身。共君今夜不须睡，未到晓钟犹是春。,描写春天
泥阳馆,贾岛,客愁何并起，暮送故人回。废馆秋萤出，空城寒雨来。夕阳飘白露，树影扫青苔。独坐离容惨，孤灯照不开。,
崇圣寺斌公房,贾岛,近来惟一食，树下掩禅扉。落日寒山磬，多年坏衲衣。白须长更剃，青霭远还归。仍说游南岳，经行是息机。,
新年,贾岛,嗟以龙钟身，如何岁复新。石门思隐久，铜镜强窥频。花发新移树，心知故国春。谁能平此恨，岂是北宗人。,
赠弘泉上人,贾岛,洗足下蓝岭，古师精进同。心知溪卉长，居此玉林空。西殿宵灯磬，东林曙雨风。旧峰邻太白，石座雨苔濛。,
青门里作,贾岛,燕存鸿已过，海内几人愁。欲问南宗理，将归北岳修。若无攀桂分，只是卧云休。泉树一为别，依稀三十秋。,
送南卓归京,贾岛,残春别镜陂，罢郡未霜髭。行李逢炎暑，山泉满路岐。云藏巢鹤树，风触啭莺枝。三省同虚位，双旌带去思。入城宵梦后，待漏月沉时。长策并忠告，从容写玉墀。,
送韦琼校书,贾岛,宾佐兼归觐，此行江汉心。别离从阙下，道路向山阴。孤屿消寒沫，空城滴夜霖。若邪溪畔寺，秋色共谁寻。,
口号,贾岛,中夜忽自起，汲此百尺泉。林木含白露，星斗在青天。,
夜集姚合宅期可公不至,贾岛,公堂秋雨夜，已是念园林。何事疾病日，重论山水心。孤灯明腊后，微雪下更深。释子乖来约，泉西寒磬音。,
和刘涵,贾岛,京官始云满，野人依旧闲。闭扉一亩居，中有古风还。市井日已午，幽窗梦南山。乔木覆北斋，有鸟鸣其间。前日远岳僧，来时与开关。新题惊我瘦，窥镜见丑颜。陶情惜清澹，此意复谁攀。,
上谷送客游江湖,贾岛,莫叹迢递分，何殊咫尺别。江楼到夜登，还见南台月。,
代边将,贾岛,持戈簇边日，战罢浮云收。露草泣寒霁，夜泉鸣陇头。三尺握中铁，气冲星斗牛。报国不拘贵，愤将平虏雠。,
旅游,贾岛,此心非一事，书札若为传。旧国别多日，故人无少年。空巢霜叶落，疏牖水萤穿。留得林僧宿，中宵坐默然。,
题皇甫荀蓝田厅,贾岛,任官经一年，县与玉峰连。竹笼拾山果，瓦瓶担石泉。客归秋雨后，印锁暮钟前。久别丹阳浦，时时梦钓船。,
下第,贾岛,下第只空囊，如何住帝乡。杏园啼百舌，谁醉在花傍。泪落故山远，病来春草长。知音逢岂易，孤棹负三湘。,
寻石瓮寺上方,贾岛,野寺入时春雪后，崎岖得到此房前。老僧不出迎朝客，已住上方三十年。,
夏日寄高洗马,贾岛,三十年来长在客，两三行泪忽然垂。白衣苍鬓经过懒，赤日朱门偃息迟。花发应耽新熟酒，草颠还写早朝诗。不缘马死西州去，画角堪听是晓吹。,
送李骑曹,贾岛,归骑双旌远，欢生此别中。萧关分碛路，嘶马背寒鸿。朔色晴天北，河源落日东。贺兰山顶草，时动卷帆风。,
寄无可上人,贾岛,僻寺多高树，凉天忆重游。磬过沟水尽，月入草堂秋。穴蚁苔痕静，藏蝉柏叶稠。名山思遍往，早晚到嵩丘。,
哭胡遇,贾岛,夭寿知齐理，何曾免叹嗟。祭回收朔雪，吊后折寒花。野水秋吟断，空山暮影斜。弟兄相识遍，犹得到君家。,
寄董武,贾岛,虽同一城里，少省得从容。门掩园林僻，日高巾帻慵。孤鸿来半夜，积雪在诸峰。正忆毗陵客，声声隔水钟。,
题青龙寺镜公房,贾岛,一夕曾留宿，终南摇落时。孤灯冈舍掩，残磬雪风吹。树老因寒折，泉深出井迟。疏慵岂有事，多失上方期。,
寄李存穆,贾岛,闻道船中病，似忧亲弟兄。信来从水路，身去到柴城。久别长须鬓，相思书姓名。忽然消息绝，频梦却还京。,
行次汉上,贾岛,习家池沼草萋萋，岚树光中信马蹄。汉主庙前湘水碧，一声风角夕阳低。,
冬夜送人,贾岛,平明走马上村桥，花落梅溪雪未消。日短天寒愁送客，楚山无限路迢迢。,
送知兴上人,贾岛,久住巴兴寺，如今始拂衣。欲临秋水别，不向故园归。锡挂天涯树，房开岳顶扉。下看千里晓，霜海日生微。,
夕思,贾岛,秋宵已难曙，漏向二更分。我忆山水坐，虫当寂寞闻。洞庭风落木，天姥月离云。会自东浮去，将何欲致君。,
送李溟谒宥州李权使君,贾岛,英雄典宥州，迢递苦吟游。风宿骊山下，月斜灞水流。去时初落叶，回日定非秋。太守携才子，看鹏百尺楼。,
送空公往金州,贾岛,七百里山水，手中楖栗粗。松生师坐石，潭涤祖传盂。长拟老岳峤，又闻思海湖。惠能同俗姓，不是岭南卢。,
卢秀才南台,贾岛,居在青门里，台当千万岑。下因冈助势，上有树交阴。陵远根才近，空长畔可寻。新晴登啸处，惊起宿枝禽。,
净业寺与前鄠县李廓少府同宿,贾岛,来从城上峰，京寺暮相逢。往往语复默，微微雨洒松。家贫初罢吏，年长畏闻蛩。前日犹拘束，披衣起晓钟。,
杂曲歌辞·壮士吟,贾岛,壮士不曾悲，悲即无回期。如何易水上，未歌先泪垂。,
宿悬泉驿,贾岛,晓行沥水楼，暮到悬泉驿。林月值云遮，山灯照愁寂。,
上乐使君救康成公,贾岛,曾梦诸侯笑，康囚议脱枷。千根池里藕，一朵火中花。,
寄慈恩寺郁上人,贾岛,中秋期夕望，虚室省相容。北斗生清漏，南山出碧重。露寒鸠宿竹，鸿过月圆钟。此夜情应切，衡阳旧住峰。,
咏韩氏二子,贾岛,千岩一尺璧，八月十五夕。清露堕桂花，白鸟舞虚碧。,
送郑山人游江湖,贾岛,南游衡岳上，东往天台里。足蹑华顶峰，目观沧海水。,
酬慈恩寺文郁上人,贾岛,袈裟影入禁池清，犹忆乡山近赤城。篱落罅间寒蟹过，莓苔石上晚蛩行。期登野阁闲应甚，阻宿山房疾未平。闻说又寻南岳去，无端诗思忽然生。,
崔卿池上鹤,贾岛,月中时叫叶纷纷，不异洞庭霜夜闻。翎羽如今从放长，犹能飞起向孤云。,
送朱可久归越中,贾岛,石头城下泊，北固暝钟初。汀鹭潮冲起，船窗月过虚。吴山侵越众，隋柳入唐疏。日欲躬调膳，辟来何府书。,
题鱼尊师院,贾岛,老子堂前花万树，先生曾见几回春。夜煎白石平明吃，不拟教人哭此身。,
送称上人,贾岛,归蜀拟从巫峡过，何时得入旧房禅。寺中来后谁身化，起塔栽松向野田。,
过京索先生坟,贾岛,京索先生三尺坟，秋风漠漠吐寒云。从来有恨君多哭，今日何人更哭君。,
送李余及第归蜀,贾岛,知音伸久屈，觐省去光辉。津渡逢清夜，途程尽翠微。云当绵竹叠，鸟离锦江飞。肯寄书来否，原居出亦稀。,
寄武功姚主簿,贾岛,居枕江沱北，情悬渭曲西。数宵曾梦见，几处得书披。驿路穿荒坂，公田带淤泥。静棋功奥妙，闲作韵清凄。锄草留丛药，寻山上石梯。客回河水涨，风起夕阳低。空地苔连井，孤村火隔溪。卷帘黄叶落，锁印子规啼。陇色澄秋月，边声入战鼙。会须过县去，况是屡招携。,
题刘华书斋,贾岛,白石床无尘，青松树有鳞。一莺啼带雨，两树合从春。荒榭苔胶砌，幽丛果堕榛。偶来疏或数，当暑夕胜晨。露滴星河水，巢重草木薪。终南同往意，赵北独游身。渡叶司天漏，惊蛩远地人。机清公干族，也莫卧漳滨。,
南斋,贾岛,独自南斋卧，神闲景亦空。有山来枕上，无事到心中。帘卷侵床月，屏遮入座风。望春春未至，应在海门东。,
送雍陶入蜀,贾岛,江山事若谙，那肯滞云南。草色分危磴，杉阴近古潭。日斜褒谷鸟，夏浅巂州蚕。吾自疑双鬓，相逢更不堪。,
秋夜仰怀钱孟二公琴客会,贾岛,月色四时好，秋光君子知。南山昨夜雨，为我写清规。独鹤耸寒骨，高杉韵细飔。仙家缥缈弄，仿佛此中期。,
寄令狐绹相公,贾岛,驴骏胜羸马，东川路匪赊。一缄论贾谊，三蜀寄严家。澄彻霜江水，分明露石沙。话言声及政，栈阁谷离斜。自著衣偏暖，谁忧雪六花。裹裳留阔襆，防患与通茶。山馆中宵起，星河残月华。双僮前日雇，数口向天涯。良乐知骐骥，张雷验镆铘。谦光贤将相，别纸圣龙蛇。岂有斯言玷，应无白璧瑕。不妨圆魄里，人亦指虾蟆。,
寄令狐绹相公,贾岛,官高频敕授，老免把犁锄。一主长江印，三封东省书。不无濠上思，唯食圃中蔬。梦幻将泡影，浮生事只如。,
寄华山僧,贾岛,遥知白石室，松柏隐朦胧。月落看心次，云生闭目中。五更钟隔岳，万尺水悬空。苔藓嵌岩所，依稀有径通。,
题朱庆余所居,贾岛,天寒吟竟晓，古屋瓦生松。寄信船一只，隔乡山万重。树来沙岸鸟，窗度雪楼钟。每忆江中屿，更看城上峰。,
酬胡遇,贾岛,丽句传人口，科名立可图。移居见山烧，买树带巢乌。游远风涛急，吟清雪月孤。却思初识面，仍未有多须。,
送李校书赴吉期,贾岛,筮算重重吉，良期讵可迁。不同牛女夜，是配凤凰年。佩玉春风里，题章蜡烛前。诗书与箴训，夫哲又妻贤。,
留别光州王使君建,贾岛,杜陵千里外，期在末秋归。既见林花落，须防木叶飞。楚从何地尽，淮隔数峰微。回首馀霞失，斜阳照客衣。,
辩士,贾岛,辩士多毁訾，不闻谈己非。猛虎恣杀暴，未尝啮妻儿。此理天所感，所感当问谁。求食饲雏禽，吐出美言词。善哉君子人，扬光掩瑕玼。,
郊居即事,贾岛,住此园林久，其如未是家。叶书传野意，檐溜煮胡茶。雨后逢行鹭，更深听远蛙。自然还往里，多是爱烟霞。,
昆明池泛舟,贾岛,一枝青竹榜，泛泛绿萍里。不见钓鱼人，渐入秋塘水。,
阮籍啸台,贾岛,如闻长啸春风里，荆棘丛边访旧踪。地接苏门山近远，荒台突兀抵高峰。,
寄刘栖楚,贾岛,趋走与偃卧，去就自殊分。当窗一重树，上有万里云。离披不相顾，仿佛类人群。友生去更远，来书绝如焚。蝉吟我为听，我歌蝉岂闻。岁暮傥旋归，晤言桂氛氲。,
闻蝉感怀,贾岛,新蝉忽发最高枝，不觉立听无限时。正遇友人来告别，一心分作两般悲。,
送崔定,贾岛,未知游子意，何不避炎蒸。几日到汉水，新蝉鸣杜陵。秋江待得月，夜语恨无僧。巴峡吟过否，连天十二层。,
送董正字常州觐省,贾岛,相逐一行鸿，何时出碛中。江流翻白浪，木叶落青枫。轻楫浮吴国，繁霜下楚空。春来欢侍阻，正字在东宫。,
酬姚少府,贾岛,梅树与山木，俱应摇落初。柴门掩寒雨，虫响出秋蔬。枯槁彰清镜，孱愚友道书。刊文非不朽，君子自相于。,
送周判官元范赴越,贾岛,原下相逢便别离，蝉鸣关路使回时。过淮渐有悬帆兴，到越应将坠叶期。城上秋山生菊早，驿西寒渡落潮迟。已曾几遍随旌旆，去谒荒郊大禹祠。,
送贞空二上人,贾岛,林下中餐后，天涯欲去时。衡阳过有伴，梦泽出应迟。石磬疏寒韵，铜瓶结夜澌。殷勤讶此别，且未定归期。,
过唐校书书斋,贾岛,池满风吹竹，时时得爽神。声齐雏鸟语，画卷老僧真。月出行几步，花开到四邻。江湖心自切，未可挂头巾。,
宿村家亭子,贾岛,床头枕是溪中石，井底泉通竹下池。宿客未眠过夜半，独闻山雨到来时。,
送厉宗上人,贾岛,拥策背岷峨，终南雨雪和。漱泉秋鹤至，禅树夜猿过。高顶白云尽，前山黄叶多。曾吟庐岳上，月动九江波。,
李斯井,贾岛,井存上蔡南门外，置此井时来相秦。断绠数寻垂古甃，取将寒水是何人。,
送卢秀才游潞府,贾岛,雨馀滋润在，风不起尘沙。边日寡文思，送君吟月华。过山干相府，临水宿僧家。能赋焉长屈，芳春宴杏花。,
积雪,贾岛,昔属时霖滞，今逢腊雪多。南猜飘桂渚，北讶雨交河。尽灭平芜色，弥重古木柯。空中离白气，岛外下沧波。隐者迷樵道，朝人冷玉珂。夕繁仍昼密，漏间复钟和。想积高嵩顶，新秋皎月过。,
